"MTU (CET/CEST)","Area","Generation Forecast (MW)","Actual Generation (MW)","Scheduled Consumption (MW)"
"01/11/2025 18:30:00 - 01/11/2025 19:00:00","CTA|IE","n/e","3124.34","n/e"
"01/11/2025 19:00:00 - 01/11/2025 19:30:00","CTA|IE","n/e","3108.23","n/e"
"01/11/2025 19:30:00 - 01/11/2025 20:00:00","CTA|IE","n/e","3028.40","n/e"
"01/11/2025 20:00:00 - 01/11/2025 20:30:00","CTA|IE","n/e","2812.71","n/e"
"01/11/2025 20:30:00 - 01/11/2025 21:00:00","CTA|IE","n/e","2547.50","n/e"
"01/11/2025 21:00:00 - 01/11/2025 21:30:00","CTA|IE","n/e","2535.28","n/e"
"01/11/2025 21:30:00 - 01/11/2025 22:00:00","CTA|IE","n/e","2422.75","n/e"
"01/11/2025 22:00:00 - 01/11/2025 22:30:00","CTA|IE","n/e","2251.14","n/e"
"01/11/2025 22:30:00 - 01/11/2025 23:00:00","CTA|IE","n/e","2118.25","n/e"
"01/11/2025 23:00:00 - 01/11/2025 23:30:00","CTA|IE","n/e","2077.44","n/e"
"01/11/2025 23:30:00 - 02/11/2025 00:00:00","CTA|IE","n/e","1991.93","n/e"
"02/11/2025 00:00:00 - 02/11/2025 00:30:00","CTA|IE","n/e","1883.98","n/e"
"02/11/2025 00:30:00 - 02/11/2025 01:00:00","CTA|IE","n/e","1886.27","n/e"
"02/11/2025 01:00:00 - 02/11/2025 01:30:00","CTA|IE","n/e","1901.15","n/e"
"02/11/2025 01:30:00 - 02/11/2025 02:00:00","CTA|IE","n/e","1903.63","n/e"
"02/11/2025 02:00:00 - 02/11/2025 02:30:00","CTA|IE","n/e","1806.27","n/e"
"02/11/2025 02:30:00 - 02/11/2025 03:00:00","CTA|IE","n/e","1780.28","n/e"
"02/11/2025 03:00:00 - 02/11/2025 03:30:00","CTA|IE","n/e","1693.19","n/e"
"02/11/2025 03:30:00 - 02/11/2025 04:00:00","CTA|IE","n/e","1772.67","n/e"
"02/11/2025 04:00:00 - 02/11/2025 04:30:00","CTA|IE","n/e","1735.38","n/e"
"02/11/2025 04:30:00 - 02/11/2025 05:00:00","CTA|IE","n/e","1858.27","n/e"
"02/11/2025 05:00:00 - 02/11/2025 05:30:00","CTA|IE","n/e","1864.94","n/e"
"02/11/2025 05:30:00 - 02/11/2025 06:00:00","CTA|IE","n/e","1892.39","n/e"
"02/11/2025 06:00:00 - 02/11/2025 06:30:00","CTA|IE","n/e","1993.59","n/e"
"02/11/2025 06:30:00 - 02/11/2025 07:00:00","CTA|IE","n/e","2131.50","n/e"
"02/11/2025 07:00:00 - 02/11/2025 07:30:00","CTA|IE","n/e","2035.96","n/e"
"02/11/2025 07:30:00 - 02/11/2025 08:00:00","CTA|IE","n/e","2025.06","n/e"
"02/11/2025 08:00:00 - 02/11/2025 08:30:00","CTA|IE","n/e","2105.23","n/e"
"02/11/2025 08:30:00 - 02/11/2025 09:00:00","CTA|IE","n/e","2034.71","n/e"
"02/11/2025 09:00:00 - 02/11/2025 09:30:00","CTA|IE","n/e","1955.30","n/e"
"02/11/2025 09:30:00 - 02/11/2025 10:00:00","CTA|IE","n/e","1933.75","n/e"
"02/11/2025 10:00:00 - 02/11/2025 10:30:00","CTA|IE","n/e","1914.32","n/e"
"02/11/2025 10:30:00 - 02/11/2025 11:00:00","CTA|IE","n/e","1832.65","n/e"
"02/11/2025 11:00:00 - 02/11/2025 11:30:00","CTA|IE","n/e","1844.54","n/e"
"02/11/2025 11:30:00 - 02/11/2025 12:00:00","CTA|IE","n/e","1776.86","n/e"
"02/11/2025 12:00:00 - 02/11/2025 12:30:00","CTA|IE","n/e","1806.83","n/e"
"02/11/2025 12:30:00 - 02/11/2025 13:00:00","CTA|IE","n/e","1765.79","n/e"
"02/11/2025 13:00:00 - 02/11/2025 13:30:00","CTA|IE","n/e","1845.08","n/e"
"02/11/2025 13:30:00 - 02/11/2025 14:00:00","CTA|IE","n/e","1896.32","n/e"
"02/11/2025 14:00:00 - 02/11/2025 14:30:00","CTA|IE","n/e","1961.82","n/e"
"02/11/2025 14:30:00 - 02/11/2025 15:00:00","CTA|IE","n/e","1927.96","n/e"
"02/11/2025 15:00:00 - 02/11/2025 15:30:00","CTA|IE","n/e","1978.61","n/e"
"02/11/2025 15:30:00 - 02/11/2025 16:00:00","CTA|IE","n/e","2194.00","n/e"
"02/11/2025 16:00:00 - 02/11/2025 16:30:00","CTA|IE","n/e","2285.43","n/e"
"02/11/2025 16:30:00 - 02/11/2025 17:00:00","CTA|IE","n/e","2503.71","n/e"
"02/11/2025 17:00:00 - 02/11/2025 17:30:00","CTA|IE","n/e","2712.55","n/e"
"02/11/2025 17:30:00 - 02/11/2025 18:00:00","CTA|IE","n/e","2846.43","n/e"
"02/11/2025 18:00:00 - 02/11/2025 18:30:00","CTA|IE","n/e","3246.18","n/e"
"02/11/2025 18:30:00 - 02/11/2025 19:00:00","CTA|IE","n/e","3303.41","n/e"
"02/11/2025 19:00:00 - 02/11/2025 19:30:00","CTA|IE","n/e","3290.64","n/e"
"02/11/2025 19:30:00 - 02/11/2025 20:00:00","CTA|IE","n/e","3495.61","n/e"
"02/11/2025 20:00:00 - 02/11/2025 20:30:00","CTA|IE","n/e","3590.87","n/e"
"02/11/2025 20:30:00 - 02/11/2025 21:00:00","CTA|IE","n/e","3496.03","n/e"
"02/11/2025 21:00:00 - 02/11/2025 21:30:00","CTA|IE","n/e","3537.71","n/e"
"02/11/2025 21:30:00 - 02/11/2025 22:00:00","CTA|IE","n/e","3562.05","n/e"
"02/11/2025 22:00:00 - 02/11/2025 22:30:00","CTA|IE","n/e","3560.51","n/e"
"02/11/2025 22:30:00 - 02/11/2025 23:00:00","CTA|IE","n/e","3444.09","n/e"
"02/11/2025 23:00:00 - 02/11/2025 23:30:00","CTA|IE","n/e","3423.62","n/e"
"02/11/2025 23:30:00 - 03/11/2025 00:00:00","CTA|IE","n/e","3366.38","n/e"
"03/11/2025 00:00:00 - 03/11/2025 00:30:00","CTA|IE","n/e","3383.69","n/e"
"03/11/2025 00:30:00 - 03/11/2025 01:00:00","CTA|IE","n/e","3467.77","n/e"
"03/11/2025 01:00:00 - 03/11/2025 01:30:00","CTA|IE","n/e","3420.51","n/e"
"03/11/2025 01:30:00 - 03/11/2025 02:00:00","CTA|IE","n/e","3500.89","n/e"
"03/11/2025 02:00:00 - 03/11/2025 02:30:00","CTA|IE","n/e","3445.72","n/e"
"03/11/2025 02:30:00 - 03/11/2025 03:00:00","CTA|IE","n/e","3371.35","n/e"
"03/11/2025 03:00:00 - 03/11/2025 03:30:00","CTA|IE","n/e","3301.22","n/e"
"03/11/2025 03:30:00 - 03/11/2025 04:00:00","CTA|IE","n/e","3391.68","n/e"
"03/11/2025 04:00:00 - 03/11/2025 04:30:00","CTA|IE","n/e","3335.13","n/e"
"03/11/2025 04:30:00 - 03/11/2025 05:00:00","CTA|IE","n/e","3211.97","n/e"
"03/11/2025 05:00:00 - 03/11/2025 05:30:00","CTA|IE","n/e","3321.29","n/e"
"03/11/2025 05:30:00 - 03/11/2025 06:00:00","CTA|IE","n/e","3285.15","n/e"
"03/11/2025 06:00:00 - 03/11/2025 06:30:00","CTA|IE","n/e","3222.25","n/e"
"03/11/2025 06:30:00 - 03/11/2025 07:00:00","CTA|IE","n/e","3136.68","n/e"
"03/11/2025 07:00:00 - 03/11/2025 07:30:00","CTA|IE","n/e","3188.24","n/e"
"03/11/2025 07:30:00 - 03/11/2025 08:00:00","CTA|IE","n/e","3314.06","n/e"
"03/11/2025 08:00:00 - 03/11/2025 08:30:00","CTA|IE","n/e","3470.13","n/e"
"03/11/2025 08:30:00 - 03/11/2025 09:00:00","CTA|IE","n/e","3557.72","n/e"
"03/11/2025 09:00:00 - 03/11/2025 09:30:00","CTA|IE","n/e","3593.97","n/e"
"03/11/2025 09:30:00 - 03/11/2025 10:00:00","CTA|IE","n/e","3468.00","n/e"
"03/11/2025 10:00:00 - 03/11/2025 10:30:00","CTA|IE","n/e","3342.71","n/e"
"03/11/2025 10:30:00 - 03/11/2025 11:00:00","CTA|IE","n/e","3343.78","n/e"
"03/11/2025 11:00:00 - 03/11/2025 11:30:00","CTA|IE","n/e","3328.33","n/e"
"03/11/2025 11:30:00 - 03/11/2025 12:00:00","CTA|IE","n/e","3266.45","n/e"
"03/11/2025 12:00:00 - 03/11/2025 12:30:00","CTA|IE","n/e","3418.84","n/e"
"03/11/2025 12:30:00 - 03/11/2025 13:00:00","CTA|IE","n/e","3357.43","n/e"
"03/11/2025 13:00:00 - 03/11/2025 13:30:00","CTA|IE","n/e","3387.93","n/e"
"03/11/2025 13:30:00 - 03/11/2025 14:00:00","CTA|IE","n/e","3414.51","n/e"
"03/11/2025 14:00:00 - 03/11/2025 14:30:00","CTA|IE","n/e","3377.12","n/e"
"03/11/2025 14:30:00 - 03/11/2025 15:00:00","CTA|IE","n/e","3435.82","n/e"
"03/11/2025 15:00:00 - 03/11/2025 15:30:00","CTA|IE","n/e","3608.26","n/e"
"03/11/2025 15:30:00 - 03/11/2025 16:00:00","CTA|IE","n/e","3486.88","n/e"
"03/11/2025 16:00:00 - 03/11/2025 16:30:00","CTA|IE","n/e","3523.15","n/e"
"03/11/2025 16:30:00 - 03/11/2025 17:00:00","CTA|IE","n/e","3640.25","n/e"
"03/11/2025 17:00:00 - 03/11/2025 17:30:00","CTA|IE","n/e","3619.66","n/e"
"03/11/2025 17:30:00 - 03/11/2025 18:00:00","CTA|IE","n/e","3547.88","n/e"
"03/11/2025 18:00:00 - 03/11/2025 18:30:00","CTA|IE","n/e","3713.62","n/e"
"03/11/2025 18:30:00 - 03/11/2025 19:00:00","CTA|IE","n/e","3772.50","n/e"
"03/11/2025 19:00:00 - 03/11/2025 19:30:00","CTA|IE","n/e","3690.39","n/e"
"03/11/2025 19:30:00 - 03/11/2025 20:00:00","CTA|IE","n/e","3670.34","n/e"
"03/11/2025 20:00:00 - 03/11/2025 20:30:00","CTA|IE","n/e","3551.83","n/e"
"03/11/2025 20:30:00 - 03/11/2025 21:00:00","CTA|IE","n/e","3466.20","n/e"
"03/11/2025 21:00:00 - 03/11/2025 21:30:00","CTA|IE","n/e","3383.02","n/e"
"03/11/2025 21:30:00 - 03/11/2025 22:00:00","CTA|IE","n/e","3216.81","n/e"
"03/11/2025 22:00:00 - 03/11/2025 22:30:00","CTA|IE","n/e","3138.48","n/e"
"03/11/2025 22:30:00 - 03/11/2025 23:00:00","CTA|IE","n/e","3009.94","n/e"
"03/11/2025 23:00:00 - 03/11/2025 23:30:00","CTA|IE","n/e","2877.14","n/e"
"03/11/2025 23:30:00 - 04/11/2025 00:00:00","CTA|IE","n/e","2779.73","n/e"
"04/11/2025 00:00:00 - 04/11/2025 00:30:00","CTA|IE","n/e","2648.52","n/e"
"04/11/2025 00:30:00 - 04/11/2025 01:00:00","CTA|IE","n/e","2565.20","n/e"
"04/11/2025 01:00:00 - 04/11/2025 01:30:00","CTA|IE","n/e","2546.34","n/e"
"04/11/2025 01:30:00 - 04/11/2025 02:00:00","CTA|IE","n/e","2448.59","n/e"
"04/11/2025 02:00:00 - 04/11/2025 02:30:00","CTA|IE","n/e","2274.04","n/e"
"04/11/2025 02:30:00 - 04/11/2025 03:00:00","CTA|IE","n/e","2097.15","n/e"
"04/11/2025 03:00:00 - 04/11/2025 03:30:00","CTA|IE","n/e","2015.53","n/e"
"04/11/2025 03:30:00 - 04/11/2025 04:00:00","CTA|IE","n/e","2037.38","n/e"
"04/11/2025 04:00:00 - 04/11/2025 04:30:00","CTA|IE","n/e","2042.51","n/e"
"04/11/2025 04:30:00 - 04/11/2025 05:00:00","CTA|IE","n/e","1892.44","n/e"
"04/11/2025 05:00:00 - 04/11/2025 05:30:00","CTA|IE","n/e","1904.92","n/e"
"04/11/2025 05:30:00 - 04/11/2025 06:00:00","CTA|IE","n/e","1857.90","n/e"
"04/11/2025 06:00:00 - 04/11/2025 06:30:00","CTA|IE","n/e","1933.97","n/e"
"04/11/2025 06:30:00 - 04/11/2025 07:00:00","CTA|IE","n/e","1819.77","n/e"
"04/11/2025 07:00:00 - 04/11/2025 07:30:00","CTA|IE","n/e","1868.92","n/e"
"04/11/2025 07:30:00 - 04/11/2025 08:00:00","CTA|IE","n/e","2029.43","n/e"
"04/11/2025 08:00:00 - 04/11/2025 08:30:00","CTA|IE","n/e","2208.55","n/e"
"04/11/2025 08:30:00 - 04/11/2025 09:00:00","CTA|IE","n/e","2538.67","n/e"
"04/11/2025 09:00:00 - 04/11/2025 09:30:00","CTA|IE","n/e","2588.97","n/e"
"04/11/2025 09:30:00 - 04/11/2025 10:00:00","CTA|IE","n/e","2668.32","n/e"
"04/11/2025 10:00:00 - 04/11/2025 10:30:00","CTA|IE","n/e","2625.76","n/e"
"04/11/2025 10:30:00 - 04/11/2025 11:00:00","CTA|IE","n/e","2710.91","n/e"
"04/11/2025 11:00:00 - 04/11/2025 11:30:00","CTA|IE","n/e","2644.87","n/e"
"04/11/2025 11:30:00 - 04/11/2025 12:00:00","CTA|IE","n/e","2591.45","n/e"
"04/11/2025 12:00:00 - 04/11/2025 12:30:00","CTA|IE","n/e","2582.51","n/e"
"04/11/2025 12:30:00 - 04/11/2025 13:00:00","CTA|IE","n/e","2457.06","n/e"
"04/11/2025 13:00:00 - 04/11/2025 13:30:00","CTA|IE","n/e","2428.68","n/e"
"04/11/2025 13:30:00 - 04/11/2025 14:00:00","CTA|IE","n/e","2424.13","n/e"
"04/11/2025 14:00:00 - 04/11/2025 14:30:00","CTA|IE","n/e","2449.65","n/e"
"04/11/2025 14:30:00 - 04/11/2025 15:00:00","CTA|IE","n/e","2483.00","n/e"
"04/11/2025 15:00:00 - 04/11/2025 15:30:00","CTA|IE","n/e","2314.85","n/e"
"04/11/2025 15:30:00 - 04/11/2025 16:00:00","CTA|IE","n/e","2360.89","n/e"
"04/11/2025 16:00:00 - 04/11/2025 16:30:00","CTA|IE","n/e","2286.06","n/e"
"04/11/2025 16:30:00 - 04/11/2025 17:00:00","CTA|IE","n/e","2346.60","n/e"
"04/11/2025 17:00:00 - 04/11/2025 17:30:00","CTA|IE","n/e","2378.61","n/e"
"04/11/2025 17:30:00 - 04/11/2025 18:00:00","CTA|IE","n/e","2559.76","n/e"
"04/11/2025 18:00:00 - 04/11/2025 18:30:00","CTA|IE","n/e","2616.20","n/e"
"04/11/2025 18:30:00 - 04/11/2025 19:00:00","CTA|IE","n/e","2674.36","n/e"
"04/11/2025 19:00:00 - 04/11/2025 19:30:00","CTA|IE","n/e","2660.45","n/e"
"04/11/2025 19:30:00 - 04/11/2025 20:00:00","CTA|IE","n/e","2699.59","n/e"
"04/11/2025 20:00:00 - 04/11/2025 20:30:00","CTA|IE","n/e","2696.21","n/e"
"04/11/2025 20:30:00 - 04/11/2025 21:00:00","CTA|IE","n/e","2788.56","n/e"
"04/11/2025 21:00:00 - 04/11/2025 21:30:00","CTA|IE","n/e","2679.77","n/e"
"04/11/2025 21:30:00 - 04/11/2025 22:00:00","CTA|IE","n/e","2555.23","n/e"
"04/11/2025 22:00:00 - 04/11/2025 22:30:00","CTA|IE","n/e","2508.30","n/e"
"04/11/2025 22:30:00 - 04/11/2025 23:00:00","CTA|IE","n/e","2368.41","n/e"
"04/11/2025 23:00:00 - 04/11/2025 23:30:00","CTA|IE","n/e","2236.17","n/e"
"04/11/2025 23:30:00 - 05/11/2025 00:00:00","CTA|IE","n/e","2121.45","n/e"
"05/11/2025 00:00:00 - 05/11/2025 00:30:00","CTA|IE","n/e","2000.37","n/e"
"05/11/2025 00:30:00 - 05/11/2025 01:00:00","CTA|IE","n/e","1895.91","n/e"
"05/11/2025 01:00:00 - 05/11/2025 01:30:00","CTA|IE","n/e","1888.60","n/e"
"05/11/2025 01:30:00 - 05/11/2025 02:00:00","CTA|IE","n/e","1897.10","n/e"
"05/11/2025 02:00:00 - 05/11/2025 02:30:00","CTA|IE","n/e","1886.62","n/e"
"05/11/2025 02:30:00 - 05/11/2025 03:00:00","CTA|IE","n/e","1805.77","n/e"
"05/11/2025 03:00:00 - 05/11/2025 03:30:00","CTA|IE","n/e","1797.95","n/e"
"05/11/2025 03:30:00 - 05/11/2025 04:00:00","CTA|IE","n/e","1758.38","n/e"
"05/11/2025 04:00:00 - 05/11/2025 04:30:00","CTA|IE","n/e","1731.56","n/e"
"05/11/2025 04:30:00 - 05/11/2025 05:00:00","CTA|IE","n/e","1733.31","n/e"
"05/11/2025 05:00:00 - 05/11/2025 05:30:00","CTA|IE","n/e","1720.68","n/e"
"05/11/2025 05:30:00 - 05/11/2025 06:00:00","CTA|IE","n/e","1694.58","n/e"
"05/11/2025 06:00:00 - 05/11/2025 06:30:00","CTA|IE","n/e","1688.16","n/e"
"05/11/2025 06:30:00 - 05/11/2025 07:00:00","CTA|IE","n/e","1703.52","n/e"
"05/11/2025 07:00:00 - 05/11/2025 07:30:00","CTA|IE","n/e","1770.39","n/e"
"05/11/2025 07:30:00 - 05/11/2025 08:00:00","CTA|IE","n/e","1771.63","n/e"
"05/11/2025 08:00:00 - 05/11/2025 08:30:00","CTA|IE","n/e","1923.74","n/e"
"05/11/2025 08:30:00 - 05/11/2025 09:00:00","CTA|IE","n/e","2235.62","n/e"
"05/11/2025 09:00:00 - 05/11/2025 09:30:00","CTA|IE","n/e","2239.49","n/e"
"05/11/2025 09:30:00 - 05/11/2025 10:00:00","CTA|IE","n/e","2317.33","n/e"
"05/11/2025 10:00:00 - 05/11/2025 10:30:00","CTA|IE","n/e","2411.97","n/e"
"05/11/2025 10:30:00 - 05/11/2025 11:00:00","CTA|IE","n/e","2435.81","n/e"
"05/11/2025 11:00:00 - 05/11/2025 11:30:00","CTA|IE","n/e","2386.11","n/e"
"05/11/2025 11:30:00 - 05/11/2025 12:00:00","CTA|IE","n/e","2333.76","n/e"
"05/11/2025 12:00:00 - 05/11/2025 12:30:00","CTA|IE","n/e","2271.64","n/e"
"05/11/2025 12:30:00 - 05/11/2025 13:00:00","CTA|IE","n/e","2238.75","n/e"
"05/11/2025 13:00:00 - 05/11/2025 13:30:00","CTA|IE","n/e","2232.00","n/e"
"05/11/2025 13:30:00 - 05/11/2025 14:00:00","CTA|IE","n/e","2263.97","n/e"
"05/11/2025 14:00:00 - 05/11/2025 14:30:00","CTA|IE","n/e","2263.97","n/e"
"05/11/2025 14:30:00 - 05/11/2025 15:00:00","CTA|IE","n/e","2229.07","n/e"
"05/11/2025 15:00:00 - 05/11/2025 15:30:00","CTA|IE","n/e","2190.81","n/e"
"05/11/2025 15:30:00 - 05/11/2025 16:00:00","CTA|IE","n/e","2297.27","n/e"
"05/11/2025 16:00:00 - 05/11/2025 16:30:00","CTA|IE","n/e","2344.59","n/e"
"05/11/2025 16:30:00 - 05/11/2025 17:00:00","CTA|IE","n/e","2470.15","n/e"
"05/11/2025 17:00:00 - 05/11/2025 17:30:00","CTA|IE","n/e","2579.54","n/e"
"05/11/2025 17:30:00 - 05/11/2025 18:00:00","CTA|IE","n/e","2674.87","n/e"
"05/11/2025 18:00:00 - 05/11/2025 18:30:00","CTA|IE","n/e","2709.65","n/e"
"05/11/2025 18:30:00 - 05/11/2025 19:00:00","CTA|IE","n/e","2754.89","n/e"
"05/11/2025 19:00:00 - 05/11/2025 19:30:00","CTA|IE","n/e","2650.11","n/e"
"05/11/2025 19:30:00 - 05/11/2025 20:00:00","CTA|IE","n/e","2647.97","n/e"
"05/11/2025 20:00:00 - 05/11/2025 20:30:00","CTA|IE","n/e","2544.95","n/e"
"05/11/2025 20:30:00 - 05/11/2025 21:00:00","CTA|IE","n/e","2634.42","n/e"
"05/11/2025 21:00:00 - 05/11/2025 21:30:00","CTA|IE","n/e","2555.69","n/e"
"05/11/2025 21:30:00 - 05/11/2025 22:00:00","CTA|IE","n/e","2513.84","n/e"
"05/11/2025 22:00:00 - 05/11/2025 22:30:00","CTA|IE","n/e","2345.48","n/e"
"05/11/2025 22:30:00 - 05/11/2025 23:00:00","CTA|IE","n/e","2189.34","n/e"
"05/11/2025 23:00:00 - 05/11/2025 23:30:00","CTA|IE","n/e","2194.25","n/e"
"05/11/2025 23:30:00 - 06/11/2025 00:00:00","CTA|IE","n/e","2145.86","n/e"
"06/11/2025 00:00:00 - 06/11/2025 00:30:00","CTA|IE","n/e","2133.78","n/e"
"06/11/2025 00:30:00 - 06/11/2025 01:00:00","CTA|IE","n/e","2087.09","n/e"
"06/11/2025 01:00:00 - 06/11/2025 01:30:00","CTA|IE","n/e","1973.91","n/e"
"06/11/2025 01:30:00 - 06/11/2025 02:00:00","CTA|IE","n/e","2001.92","n/e"
"06/11/2025 02:00:00 - 06/11/2025 02:30:00","CTA|IE","n/e","1941.46","n/e"
"06/11/2025 02:30:00 - 06/11/2025 03:00:00","CTA|IE","n/e","1899.07","n/e"
"06/11/2025 03:00:00 - 06/11/2025 03:30:00","CTA|IE","n/e","1850.72","n/e"
"06/11/2025 03:30:00 - 06/11/2025 04:00:00","CTA|IE","n/e","1910.40","n/e"
"06/11/2025 04:00:00 - 06/11/2025 04:30:00","CTA|IE","n/e","1912.72","n/e"
"06/11/2025 04:30:00 - 06/11/2025 05:00:00","CTA|IE","n/e","1874.72","n/e"
"06/11/2025 05:00:00 - 06/11/2025 05:30:00","CTA|IE","n/e","1867.33","n/e"
"06/11/2025 05:30:00 - 06/11/2025 06:00:00","CTA|IE","n/e","1888.03","n/e"
"06/11/2025 06:00:00 - 06/11/2025 06:30:00","CTA|IE","n/e","1871.51","n/e"
"06/11/2025 06:30:00 - 06/11/2025 07:00:00","CTA|IE","n/e","1842.62","n/e"
"06/11/2025 07:00:00 - 06/11/2025 07:30:00","CTA|IE","n/e","1921.88","n/e"
"06/11/2025 07:30:00 - 06/11/2025 08:00:00","CTA|IE","n/e","1889.83","n/e"
"06/11/2025 08:00:00 - 06/11/2025 08:30:00","CTA|IE","n/e","1913.94","n/e"
"06/11/2025 08:30:00 - 06/11/2025 09:00:00","CTA|IE","n/e","2147.96","n/e"
"06/11/2025 09:00:00 - 06/11/2025 09:30:00","CTA|IE","n/e","2176.43","n/e"
"06/11/2025 09:30:00 - 06/11/2025 10:00:00","CTA|IE","n/e","2222.17","n/e"
"06/11/2025 10:00:00 - 06/11/2025 10:30:00","CTA|IE","n/e","2207.50","n/e"
"06/11/2025 10:30:00 - 06/11/2025 11:00:00","CTA|IE","n/e","2193.04","n/e"
"06/11/2025 11:00:00 - 06/11/2025 11:30:00","CTA|IE","n/e","2165.66","n/e"
"06/11/2025 11:30:00 - 06/11/2025 12:00:00","CTA|IE","n/e","2156.61","n/e"
"06/11/2025 12:00:00 - 06/11/2025 12:30:00","CTA|IE","n/e","2086.75","n/e"
"06/11/2025 12:30:00 - 06/11/2025 13:00:00","CTA|IE","n/e","2063.76","n/e"
"06/11/2025 13:00:00 - 06/11/2025 13:30:00","CTA|IE","n/e","2095.62","n/e"
"06/11/2025 13:30:00 - 06/11/2025 14:00:00","CTA|IE","n/e","2137.82","n/e"
"06/11/2025 14:00:00 - 06/11/2025 14:30:00","CTA|IE","n/e","2114.39","n/e"
"06/11/2025 14:30:00 - 06/11/2025 15:00:00","CTA|IE","n/e","2019.53","n/e"
"06/11/2025 15:00:00 - 06/11/2025 15:30:00","CTA|IE","n/e","2060.32","n/e"
"06/11/2025 15:30:00 - 06/11/2025 16:00:00","CTA|IE","n/e","2126.73","n/e"
"06/11/2025 16:00:00 - 06/11/2025 16:30:00","CTA|IE","n/e","2180.74","n/e"
"06/11/2025 16:30:00 - 06/11/2025 17:00:00","CTA|IE","n/e","2259.32","n/e"
"06/11/2025 17:00:00 - 06/11/2025 17:30:00","CTA|IE","n/e","2300.92","n/e"
"06/11/2025 17:30:00 - 06/11/2025 18:00:00","CTA|IE","n/e","2497.66","n/e"
"06/11/2025 18:00:00 - 06/11/2025 18:30:00","CTA|IE","n/e","2657.59","n/e"
"06/11/2025 18:30:00 - 06/11/2025 19:00:00","CTA|IE","n/e","2809.92","n/e"
"06/11/2025 19:00:00 - 06/11/2025 19:30:00","CTA|IE","n/e","2717.90","n/e"
"06/11/2025 19:30:00 - 06/11/2025 20:00:00","CTA|IE","n/e","2717.94","n/e"
"06/11/2025 20:00:00 - 06/11/2025 20:30:00","CTA|IE","n/e","2609.81","n/e"
"06/11/2025 20:30:00 - 06/11/2025 21:00:00","CTA|IE","n/e","2508.03","n/e"
"06/11/2025 21:00:00 - 06/11/2025 21:30:00","CTA|IE","n/e","N/A","n/e"
"06/11/2025 21:30:00 - 06/11/2025 22:00:00","CTA|IE","n/e","N/A","n/e"
"06/11/2025 22:00:00 - 06/11/2025 22:30:00","CTA|IE","n/e","2401.68","n/e"
"06/11/2025 22:30:00 - 06/11/2025 23:00:00","CTA|IE","n/e","2259.83","n/e"
"06/11/2025 23:00:00 - 06/11/2025 23:30:00","CTA|IE","n/e","2340.09","n/e"
"06/11/2025 23:30:00 - 07/11/2025 00:00:00","CTA|IE","n/e","2475.19","n/e"
"07/11/2025 00:00:00 - 07/11/2025 00:30:00","CTA|IE","n/e","2551.01","n/e"
"07/11/2025 00:30:00 - 07/11/2025 01:00:00","CTA|IE","n/e","2690.97","n/e"
"07/11/2025 01:00:00 - 07/11/2025 01:30:00","CTA|IE","n/e","2716.58","n/e"
"07/11/2025 01:30:00 - 07/11/2025 02:00:00","CTA|IE","n/e","2866.82","n/e"
"07/11/2025 02:00:00 - 07/11/2025 02:30:00","CTA|IE","n/e","2826.24","n/e"
"07/11/2025 02:30:00 - 07/11/2025 03:00:00","CTA|IE","n/e","2813.31","n/e"
"07/11/2025 03:00:00 - 07/11/2025 03:30:00","CTA|IE","n/e","2871.57","n/e"
"07/11/2025 03:30:00 - 07/11/2025 04:00:00","CTA|IE","n/e","2965.54","n/e"
"07/11/2025 04:00:00 - 07/11/2025 04:30:00","CTA|IE","n/e","2994.04","n/e"
"07/11/2025 04:30:00 - 07/11/2025 05:00:00","CTA|IE","n/e","2943.32","n/e"
"07/11/2025 05:00:00 - 07/11/2025 05:30:00","CTA|IE","n/e","2987.57","n/e"
"07/11/2025 05:30:00 - 07/11/2025 06:00:00","CTA|IE","n/e","3027.03","n/e"
"07/11/2025 06:00:00 - 07/11/2025 06:30:00","CTA|IE","n/e","3000.42","n/e"
"07/11/2025 06:30:00 - 07/11/2025 07:00:00","CTA|IE","n/e","3190.61","n/e"
"07/11/2025 07:00:00 - 07/11/2025 07:30:00","CTA|IE","n/e","3440.78","n/e"
"07/11/2025 07:30:00 - 07/11/2025 08:00:00","CTA|IE","n/e","3424.90","n/e"
"07/11/2025 08:00:00 - 07/11/2025 08:30:00","CTA|IE","n/e","3535.30","n/e"
"07/11/2025 08:30:00 - 07/11/2025 09:00:00","CTA|IE","n/e","3662.45","n/e"
"07/11/2025 09:00:00 - 07/11/2025 09:30:00","CTA|IE","n/e","3551.64","n/e"
"07/11/2025 09:30:00 - 07/11/2025 10:00:00","CTA|IE","n/e","3464.87","n/e"
"07/11/2025 10:00:00 - 07/11/2025 10:30:00","CTA|IE","n/e","3226.03","n/e"
"07/11/2025 10:30:00 - 07/11/2025 11:00:00","CTA|IE","n/e","3213.05","n/e"
"07/11/2025 11:00:00 - 07/11/2025 11:30:00","CTA|IE","n/e","3127.93","n/e"
"07/11/2025 11:30:00 - 07/11/2025 12:00:00","CTA|IE","n/e","3059.45","n/e"
"07/11/2025 12:00:00 - 07/11/2025 12:30:00","CTA|IE","n/e","2994.35","n/e"
"07/11/2025 12:30:00 - 07/11/2025 13:00:00","CTA|IE","n/e","2882.21","n/e"
"07/11/2025 13:00:00 - 07/11/2025 13:30:00","CTA|IE","n/e","2711.99","n/e"
