Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-08-16T16:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,187.69,269.3,52.1,46.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-16T17:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,192.95,275.07,50.74,45.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-16T18:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,195.98,280.24,50.24,41.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-16T19:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,207.05,293.09,47.24,40.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-16T20:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,209.0,294.77,46.6,40.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-16T21:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,209.37,293.44,46.51,43.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-16T22:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,219.05,304.25,44.1,44.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-16T23:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,203.57,283.65,48.05,48.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-17T00:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,200.43,279.46,48.85,48.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-17T01:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,201.83,281.33,48.5,48.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-17T02:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,205.94,286.79,47.45,47.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-17T03:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,215.83,299.96,44.92,44.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-17T04:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,226.96,315.7,42.06,40.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-17T05:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,240.69,333.28,38.58,38.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-17T06:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,221.62,312.41,43.52,37.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-17T07:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,198.27,285.0,49.63,41.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-17T08:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,231.02,324.53,41.08,40.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-17T09:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,198.9,282.75,49.29,48.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-17T10:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,179.82,257.54,54.16,53.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-17T11:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,169.38,242.76,56.78,56.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-17T12:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,173.41,248.88,55.77,55.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-17T13:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,179.21,256.64,54.3,53.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-17T14:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,187.19,266.61,52.23,52.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-17T15:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,186.32,265.94,52.47,51.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-17T16:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,187.85,267.13,52.01,50.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-17T17:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,195.44,275.81,50.06,49.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-17T18:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,205.73,289.63,47.5,44.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-17T19:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,197.49,279.89,49.45,44.13,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-17T20:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,194.47,277.31,49.89,42.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-17T21:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,196.61,279.65,49.36,42.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-17T22:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,200.37,284.41,48.46,42.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-17T23:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,205.7,291.77,47.12,40.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-18T00:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,204.2,288.79,47.57,42.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-18T01:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,197.94,279.72,49.23,45.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-18T02:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,192.84,272.25,50.58,47.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-18T03:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,185.46,262.27,52.46,49.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-18T04:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,185.74,262.5,52.4,49.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-18T05:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,185.18,263.54,52.5,46.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-18T06:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,197.03,281.86,49.26,39.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-18T07:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,198.28,284.66,49.28,39.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-18T08:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,197.41,284.42,49.75,40.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-18T09:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,196.41,283.98,49.8,40.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-18T10:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,197.33,285.59,49.58,40.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-18T11:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,186.49,272.59,52.13,43.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-18T12:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,186.68,273.46,51.95,44.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-18T13:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,202.52,293.79,47.84,40.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-18T14:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,218.66,314.24,43.8,36.13,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-18T15:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,203.52,294.4,47.54,39.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-18T16:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,222.48,316.96,42.68,35.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-18T17:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,241.93,341.22,37.75,30.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-18T18:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,265.49,371.26,32.26,24.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-18T19:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,260.03,365.69,32.89,23.87,Electricity Maps Estimation,false,""
2025-08-18T20:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,265.98,374.31,31.13,22.48,Electricity Maps Estimation,false,""
2025-08-18T21:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,259.66,367.46,32.37,22.86,Electricity Maps Estimation,false,""
2025-08-18T22:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,235.33,337.14,38.78,25.49,Electricity Maps Estimation,false,""
2025-08-18T23:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,226.91,327.0,41.17,26.78,Electricity Maps Estimation,false,""
2025-08-19T00:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,221.89,320.72,42.39,27.87,Electricity Maps Estimation,false,""
2025-08-19T01:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,218.65,316.27,43.15,28.79,Electricity Maps Estimation,false,""
2025-08-19T02:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,214.76,310.09,44.17,30.11,Electricity Maps Estimation,false,""
2025-08-19T03:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,214.15,308.64,44.42,31.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-19T04:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,214.39,308.98,44.44,31.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-19T05:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,231.3,329.07,40.43,30.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-19T06:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,222.91,319.48,42.43,31.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-19T07:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,225.97,322.87,41.83,32.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-19T08:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,224.19,320.3,42.54,34.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-19T09:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,221.87,317.61,43.27,35.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-19T10:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,220.56,315.81,43.55,36.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-19T11:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,223.17,317.98,42.87,36.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-19T12:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,218.91,312.98,43.98,37.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-19T13:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,222.36,317.42,43.11,36.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-19T14:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,219.05,314.29,44.02,37.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-19T15:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,214.6,308.12,44.91,37.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-19T16:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,219.78,313.59,43.41,35.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-19T17:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,227.67,322.8,41.63,33.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-19T18:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,231.06,326.42,40.91,32.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-19T19:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,230.5,326.05,40.73,32.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-19T20:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,231.24,327.72,40.36,33.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-19T21:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,221.88,314.43,42.63,34.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-19T22:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,200.0,283.69,48.54,38.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-19T23:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,170.09,245.58,56.28,45.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-20T00:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,170.27,245.7,56.22,44.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-20T01:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,173.79,251.97,55.34,42.49,Electricity Maps Estimation,false,""
2025-08-20T02:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,177.75,259.1,54.2,40.48,Electricity Maps Estimation,false,""
2025-08-20T03:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,180.1,261.41,53.63,39.64,Electricity Maps Estimation,false,""
2025-08-20T04:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,201.47,287.13,48.23,37.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-20T05:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,244.88,343.88,37.43,31.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-20T06:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,220.17,313.48,43.63,35.36,Electricity Maps Estimation,false,""
2025-08-20T07:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,231.96,328.86,40.78,33.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-20T08:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,231.66,328.75,41.0,34.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-20T09:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,230.74,328.12,41.18,35.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-20T10:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,227.55,324.48,41.9,36.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-20T11:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,225.07,321.4,42.64,36.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-20T12:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,221.83,317.79,43.2,37.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-20T13:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,220.21,315.87,43.48,37.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-20T14:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,225.58,321.88,42.13,36.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-20T15:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,234.41,332.94,39.8,33.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-20T16:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,240.93,339.85,38.02,30.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-20T17:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,251.77,353.39,35.41,27.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-20T18:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,261.93,365.76,32.96,24.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-20T19:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,270.52,376.85,30.57,22.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-20T20:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,273.09,380.58,29.77,20.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-20T21:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,255.6,356.77,34.04,22.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-20T22:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,249.08,345.92,35.62,22.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-20T23:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,245.22,341.15,36.63,23.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-21T00:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,243.18,338.52,37.15,23.84,Electricity Maps Estimation,false,""
2025-08-21T01:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,231.94,323.73,39.9,25.06,Electricity Maps Estimation,false,""
2025-08-21T02:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,228.31,319.23,40.75,25.88,Electricity Maps Estimation,false,""
2025-08-21T03:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,227.74,319.4,40.93,25.91,Electricity Maps Estimation,false,""
2025-08-21T04:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,226.92,321.77,41.23,26.43,Electricity Maps Estimation,false,""
2025-08-21T05:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,234.0,331.34,39.66,25.92,Electricity Maps Estimation,false,""
2025-08-21T06:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,249.84,351.53,35.89,24.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-21T07:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,251.78,354.48,35.53,26.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-21T08:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,238.61,338.36,38.84,30.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-21T09:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,223.56,319.92,42.71,34.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-21T10:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,220.49,316.32,43.69,36.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-21T11:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,215.05,310.04,45.07,37.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-21T12:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,211.03,306.12,46.0,38.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-21T13:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,215.07,311.24,44.94,37.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-21T14:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,215.73,311.87,44.86,36.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-21T15:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,216.12,312.23,44.79,36.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-21T16:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,230.83,329.08,40.83,32.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-21T17:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,239.84,341.04,38.49,29.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-21T18:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,252.3,356.16,35.62,25.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-21T19:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,260.65,366.76,33.42,23.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-21T20:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,266.24,374.41,31.73,21.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-21T21:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,259.51,366.55,33.24,21.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-21T22:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,249.6,354.75,35.59,23.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-21T23:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,244.05,347.06,37.07,23.1,Electricity Maps Estimation,false,""
2025-08-22T00:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,234.52,336.58,39.44,23.58,Electricity Maps Estimation,false,""
2025-08-22T01:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,234.97,337.1,39.37,23.36,Electricity Maps Estimation,false,""
2025-08-22T02:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,235.53,338.83,39.05,23.26,Electricity Maps Estimation,false,""
2025-08-22T03:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,235.76,338.62,38.98,23.1,Electricity Maps Estimation,false,""
2025-08-22T04:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,236.72,340.78,38.68,22.96,Electricity Maps Estimation,false,""
2025-08-22T05:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,244.0,348.7,37.42,22.87,Electricity Maps Estimation,false,""
2025-08-22T06:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,258.21,366.03,33.97,21.32,Electricity Maps Estimation,false,""
2025-08-22T07:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,257.24,364.16,34.4,23.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-22T08:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,245.44,349.69,37.17,27.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-22T09:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,235.59,337.52,39.68,30.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-22T10:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,221.28,319.7,43.49,34.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-22T11:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,217.27,314.64,44.62,36.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-22T12:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,218.99,315.09,44.03,35.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-22T13:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,220.63,317.92,43.64,34.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-22T14:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,223.44,321.52,42.87,33.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-22T15:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,229.34,328.47,41.43,32.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-22T16:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,248.56,353.17,36.35,27.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-22T17:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,270.29,379.75,30.96,22.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-22T18:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,287.7,401.11,26.89,18.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-22T19:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,285.34,398.35,27.19,17.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-22T20:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,273.31,383.82,29.73,18.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-22T21:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,268.85,378.2,30.55,18.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-22T22:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,263.89,372.08,32.03,19.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-08-22T23:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,244.96,348.93,36.84,20.46,Electricity Maps Estimation,false,""
2025-08-23T00:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,237.52,341.9,38.56,21.76,Electricity Maps Estimation,false,""
2025-08-23T01:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,235.83,339.21,39.05,21.33,Electricity Maps Estimation,false,""
2025-08-23T02:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,237.08,339.21,38.61,20.32,Electricity Maps Estimation,false,""
2025-08-23T03:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,239.25,342.61,38.05,19.83,Electricity Maps Estimation,false,""
2025-08-23T04:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,239.48,344.3,37.95,20.27,Electricity Maps Estimation,false,""
2025-08-23T05:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,234.41,337.09,39.37,21.67,Electricity Maps Estimation,false,""
2025-08-23T06:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,231.08,330.75,40.82,24.2,Electricity Maps Estimation,false,""
2025-08-23T07:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,222.14,321.19,43.1,27.87,Electricity Maps Estimation,false,""
2025-08-23T08:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,214.73,312.24,45.09,31.57,Electricity Maps Estimation,false,""
2025-08-23T09:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,201.18,295.49,48.69,36.46,Electricity Maps Estimation,false,""
