Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-07-05T09:40:00.000000,Great Britain,Great Britain,GB,42.16,75.08,89.86,74.43,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T09:45:00.000000,Great Britain,Great Britain,GB,42.13,75.04,89.87,74.43, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T09:50:00.000000,Great Britain,Great Britain,GB,42.14,75.05,89.87,74.44, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T09:55:00.000000,Great Britain,Great Britain,GB,42.13,75.04,89.87,74.44, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T10:00:00.000000,Great Britain,Great Britain,GB,45.56,79.33,89.38,74.34, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T10:05:00.000000,Great Britain,Great Britain,GB,45.58,79.37,89.38,74.33,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T10:10:00.000000,Great Britain,Great Britain,GB,45.59,79.37,89.38,74.33, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T10:15:00.000000,Great Britain,Great Britain,GB,45.59,79.37,89.38,74.35,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T10:20:00.000000,Great Britain,Great Britain,GB,45.59,79.38,89.38,74.35,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T10:25:00.000000,Great Britain,Great Britain,GB,45.59,79.37,89.38,74.35,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T10:30:00.000000,Great Britain,Great Britain,GB,48.84,83.26,88.84,73.82,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T10:35:00.000000,Great Britain,Great Britain,GB,48.83,83.24,88.84,73.82,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T10:40:00.000000,Great Britain,Great Britain,GB,48.82,83.24,88.84,73.82,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T10:45:00.000000,Great Britain,Great Britain,GB,48.86,83.28,88.83,73.82,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T10:50:00.000000,Great Britain,Great Britain,GB,48.87,83.29,88.83,73.83,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T10:55:00.000000,Great Britain,Great Britain,GB,48.87,83.29,88.83,73.83,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T11:00:00.000000,Great Britain,Great Britain,GB,41.28,74.41,90.19,73.89, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T11:05:00.000000,Great Britain,Great Britain,GB,41.25,74.37,90.19,73.89,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T11:10:00.000000,Great Britain,Great Britain,GB,41.24,74.37,90.19,73.89,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T11:15:00.000000,Great Britain,Great Britain,GB,41.31,74.45,90.18,73.88,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T11:20:00.000000,Great Britain,Great Britain,GB,41.31,74.45,90.18,73.88, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T11:25:00.000000,Great Britain,Great Britain,GB,41.31,74.46,90.18,73.88,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T11:30:00.000000,Great Britain,Great Britain,GB,43.34,76.72,89.87,73.57, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T11:35:00.000000,Great Britain,Great Britain,GB,43.34,76.71,89.88,73.57,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T11:40:00.000000,Great Britain,Great Britain,GB,43.33,76.71,89.88,73.57,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T11:45:00.000000,Great Britain,Great Britain,GB,43.42,76.82,89.87,73.59,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T11:50:00.000000,Great Britain,Great Britain,GB,43.42,76.82,89.87,73.59,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T11:55:00.000000,Great Britain,Great Britain,GB,43.42,76.82,89.87,73.59, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T12:00:00.000000,Great Britain,Great Britain,GB,41.53,74.65,90.23,73.43, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T12:05:00.000000,Great Britain,Great Britain,GB,41.58,74.71,90.23,73.43,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T12:10:00.000000,Great Britain,Great Britain,GB,41.57,74.69,90.24,73.43, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T12:15:00.000000,Great Britain,Great Britain,GB,41.55,74.65,90.24,73.42,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T12:20:00.000000,Great Britain,Great Britain,GB,41.56,74.66,90.24,73.42,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T12:25:00.000000,Great Britain,Great Britain,GB,41.56,74.66,90.24,73.42, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T12:30:00.000000,Great Britain,Great Britain,GB,39.6,72.68,90.37,73.63,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T12:35:00.000000,Great Britain,Great Britain,GB,39.59,72.66,90.37,73.63,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T12:40:00.000000,Great Britain,Great Britain,GB,39.58,72.65,90.37,73.63, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T12:45:00.000000,Great Britain,Great Britain,GB,39.58,72.65,90.38,73.63,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T12:50:00.000000,Great Britain,Great Britain,GB,39.57,72.64,90.38,73.63, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T12:55:00.000000,Great Britain,Great Britain,GB,39.57,72.64,90.38,73.63,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T13:00:00.000000,Great Britain,Great Britain,GB,39.55,72.84,90.31,75.02,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T13:05:00.000000,Great Britain,Great Britain,GB,39.54,72.84,90.31,75.02, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T13:10:00.000000,Great Britain,Great Britain,GB,39.54,72.83,90.31,75.02,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T13:15:00.000000,Great Britain,Great Britain,GB,39.57,72.85,90.31,75.01,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T13:20:00.000000,Great Britain,Great Britain,GB,39.56,72.84,90.32,75.01,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T13:25:00.000000,Great Britain,Great Britain,GB,39.56,72.84,90.32,75.01, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T13:30:00.000000,Great Britain,Great Britain,GB,39.09,72.57,90.35,75.18, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T13:35:00.000000,Great Britain,Great Britain,GB,39.1,72.58,90.35,75.18, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T13:40:00.000000,Great Britain,Great Britain,GB,39.09,72.57,90.35,75.18,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T13:45:00.000000,Great Britain,Great Britain,GB,39.09,72.56,90.34,75.15,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T13:50:00.000000,Great Britain,Great Britain,GB,39.09,72.56,90.34,75.15,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T13:55:00.000000,Great Britain,Great Britain,GB,39.09,72.56,90.34,75.15,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T14:00:00.000000,Great Britain,Great Britain,GB,41.51,75.69,89.86,73.84, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T14:05:00.000000,Great Britain,Great Britain,GB,41.46,75.63,89.87,73.84, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T14:10:00.000000,Great Britain,Great Britain,GB,41.46,75.63,89.87,73.84,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T14:15:00.000000,Great Britain,Great Britain,GB,41.2,75.28,89.91,73.77, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T14:20:00.000000,Great Britain,Great Britain,GB,41.2,75.28,89.91,73.77, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T14:25:00.000000,Great Britain,Great Britain,GB,41.19,75.26,89.92,73.77,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T14:30:00.000000,Great Britain,Great Britain,GB,39.56,73.31,90.25,73.92,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T14:35:00.000000,Great Britain,Great Britain,GB,39.56,73.31,90.25,73.92,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T14:40:00.000000,Great Britain,Great Britain,GB,39.56,73.31,90.25,73.92, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T14:45:00.000000,Great Britain,Great Britain,GB,39.42,73.12,90.27,73.95,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T14:50:00.000000,Great Britain,Great Britain,GB,39.42,73.12,90.27,73.95, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T14:55:00.000000,Great Britain,Great Britain,GB,39.42,73.12,90.27,73.95, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T15:00:00.000000,Great Britain,Great Britain,GB,40.72,74.98,89.88,72.59,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T15:05:00.000000,Great Britain,Great Britain,GB,40.65,74.88,89.89,72.6,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T15:10:00.000000,Great Britain,Great Britain,GB,40.67,74.92,89.88,72.59,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T15:15:00.000000,Great Britain,Great Britain,GB,40.53,74.73,89.91,72.63,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T15:20:00.000000,Great Britain,Great Britain,GB,40.53,74.74,89.91,72.63,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T15:25:00.000000,Great Britain,Great Britain,GB,40.5,74.69,89.91,72.63,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T15:30:00.000000,Great Britain,Great Britain,GB,40.72,74.72,89.84,72.19,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T15:35:00.000000,Great Britain,Great Britain,GB,40.78,74.8,89.84,72.19,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T15:40:00.000000,Great Britain,Great Britain,GB,40.77,74.78,89.84,72.19,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T15:45:00.000000,Great Britain,Great Britain,GB,40.67,74.63,89.87,72.29, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T15:50:00.000000,Great Britain,Great Britain,GB,40.68,74.65,89.87,72.29, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T15:55:00.000000,Great Britain,Great Britain,GB,40.67,74.63,89.87,72.29, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T16:00:00.000000,Great Britain,Great Britain,GB,39.53,71.94,90.2,74.0, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T16:05:00.000000,Great Britain,Great Britain,GB,39.66,72.11,90.19,73.99,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T16:10:00.000000,Great Britain,Great Britain,GB,39.67,72.12,90.19,73.99, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T16:15:00.000000,Great Britain,Great Britain,GB,39.31,71.64,90.25,74.11,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T16:20:00.000000,Great Britain,Great Britain,GB,39.21,71.52,90.26,74.11, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T16:25:00.000000,Great Britain,Great Britain,GB,39.17,71.47,90.27,74.12, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T16:30:00.000000,Great Britain,Great Britain,GB,43.62,76.98,89.18,72.96, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T16:35:00.000000,Great Britain,Great Britain,GB,43.47,76.8,89.2,72.97, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T16:40:00.000000,Great Britain,Great Britain,GB,43.47,76.8,89.19,72.98, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T16:45:00.000000,Great Britain,Great Britain,GB,43.34,76.64,89.21,73.04, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T16:50:00.000000,Great Britain,Great Britain,GB,43.32,76.63,89.22,73.05, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T16:55:00.000000,Great Britain,Great Britain,GB,43.31,76.62,89.22,73.05,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T17:00:00.000000,Great Britain,Great Britain,GB,48.83,83.34,87.81,69.53, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T17:05:00.000000,Great Britain,Great Britain,GB,48.73,83.23,87.83,69.54, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T17:10:00.000000,Great Britain,Great Britain,GB,48.73,83.23,87.83,69.54,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T17:15:00.000000,Great Britain,Great Britain,GB,48.65,83.14,87.85,69.61,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T17:20:00.000000,Great Britain,Great Britain,GB,48.66,83.14,87.85,69.61,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T17:25:00.000000,Great Britain,Great Britain,GB,48.66,83.14,87.85,69.61,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T17:30:00.000000,Great Britain,Great Britain,GB,53.35,91.13,86.68,67.94,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T17:35:00.000000,Great Britain,Great Britain,GB,53.34,91.12,86.68,67.94,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T17:40:00.000000,Great Britain,Great Britain,GB,53.34,91.12,86.68,67.94,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T17:45:00.000000,Great Britain,Great Britain,GB,53.37,91.15,86.67,67.95, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T17:50:00.000000,Great Britain,Great Britain,GB,53.35,91.14,86.67,67.96,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T17:55:00.000000,Great Britain,Great Britain,GB,53.35,91.14,86.67,67.96,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T18:00:00.000000,Great Britain,Great Britain,GB,52.2,89.7,86.86,67.45,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T18:05:00.000000,Great Britain,Great Britain,GB,52.18,89.68,86.86,67.45,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T18:10:00.000000,Great Britain,Great Britain,GB,52.18,89.68,86.86,67.45, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T18:15:00.000000,Great Britain,Great Britain,GB,52.17,89.67,86.87,67.42,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T18:20:00.000000,Great Britain,Great Britain,GB,52.16,89.67,86.87,67.42,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T18:25:00.000000,Great Britain,Great Britain,GB,52.16,89.67,86.87,67.42, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T18:30:00.000000,Great Britain,Great Britain,GB,54.8,93.15,85.98,65.88,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T18:35:00.000000,Great Britain,Great Britain,GB,54.79,93.14,85.98,65.88,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T18:40:00.000000,Great Britain,Great Britain,GB,54.79,93.15,85.98,65.88, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T18:45:00.000000,Great Britain,Great Britain,GB,54.81,93.16,85.98,65.89,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T18:50:00.000000,Great Britain,Great Britain,GB,54.8,93.15,85.98,65.9, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T18:55:00.000000,Great Britain,Great Britain,GB,54.79,93.15,85.98,65.9, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T19:00:00.000000,Great Britain,Great Britain,GB,59.48,98.79,84.87,63.58, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T19:05:00.000000,Great Britain,Great Britain,GB,59.46,98.78,84.88,63.59, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T19:10:00.000000,Great Britain,Great Britain,GB,59.47,98.78,84.88,63.58,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T19:15:00.000000,Great Britain,Great Britain,GB,59.47,98.79,84.88,63.58, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T19:20:00.000000,Great Britain,Great Britain,GB,59.47,98.79,84.88,63.58, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T19:25:00.000000,Great Britain,Great Britain,GB,59.47,98.79,84.88,63.58,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T19:30:00.000000,Great Britain,Great Britain,GB,69.59,111.1,82.73,60.54,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T19:35:00.000000,Great Britain,Great Britain,GB,69.57,111.09,82.73,60.55, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T19:40:00.000000,Great Britain,Great Britain,GB,69.57,111.09,82.73,60.55, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T19:45:00.000000,Great Britain,Great Britain,GB,69.59,111.12,82.72,60.53, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T19:50:00.000000,Great Britain,Great Britain,GB,69.58,111.11,82.72,60.53,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T19:55:00.000000,Great Britain,Great Britain,GB,69.58,111.11,82.72,60.53, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T20:00:00.000000,Great Britain,Great Britain,GB,82.76,127.34,79.99,58.89,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T20:05:00.000000,Great Britain,Great Britain,GB,82.76,127.34,79.99,58.89,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T20:10:00.000000,Great Britain,Great Britain,GB,82.76,127.34,79.99,58.89,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T20:15:00.000000,Great Britain,Great Britain,GB,82.84,127.45,79.97,58.84, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T20:20:00.000000,Great Britain,Great Britain,GB,82.84,127.45,79.96,58.84, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T20:25:00.000000,Great Britain,Great Britain,GB,82.84,127.45,79.96,58.84,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T20:30:00.000000,Great Britain,Great Britain,GB,89.46,135.69,78.49,57.02, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T20:35:00.000000,Great Britain,Great Britain,GB,89.46,135.69,78.49,57.02,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T20:40:00.000000,Great Britain,Great Britain,GB,89.46,135.69,78.49,57.02, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T20:45:00.000000,Great Britain,Great Britain,GB,89.47,135.71,78.49,57.02,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T20:50:00.000000,Great Britain,Great Britain,GB,89.47,135.71,78.49,57.02,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T20:55:00.000000,Great Britain,Great Britain,GB,89.47,135.71,78.49,57.02, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T21:00:00.000000,Great Britain,Great Britain,GB,84.27,129.84,79.01,56.41,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T21:05:00.000000,Great Britain,Great Britain,GB,84.28,129.85,79.01,56.4, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T21:10:00.000000,Great Britain,Great Britain,GB,84.28,129.85,79.01,56.4,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T21:15:00.000000,Great Britain,Great Britain,GB,84.27,129.84,79.02,56.4,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T21:20:00.000000,Great Britain,Great Britain,GB,84.27,129.84,79.02,56.4,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T21:25:00.000000,Great Britain,Great Britain,GB,84.27,129.84,79.02,56.4,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T21:30:00.000000,Great Britain,Great Britain,GB,76.16,120.19,80.68,57.49, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T21:35:00.000000,Great Britain,Great Britain,GB,76.15,120.18,80.68,57.49, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T21:40:00.000000,Great Britain,Great Britain,GB,76.15,120.18,80.68,57.49, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T21:45:00.000000,Great Britain,Great Britain,GB,76.15,120.19,80.68,57.48,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T21:50:00.000000,Great Britain,Great Britain,GB,76.15,120.18,80.68,57.48,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T21:55:00.000000,Great Britain,Great Britain,GB,76.15,120.18,80.68,57.48, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T22:00:00.000000,Great Britain,Great Britain,GB,66.34,108.24,82.52,56.21,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T22:05:00.000000,Great Britain,Great Britain,GB,66.37,108.26,82.51,56.2,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T22:10:00.000000,Great Britain,Great Britain,GB,66.37,108.26,82.51,56.2, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T22:15:00.000000,Great Britain,Great Britain,GB,66.4,108.3,82.51,56.18, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T22:20:00.000000,Great Britain,Great Britain,GB,66.39,108.29,82.51,56.19,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T22:25:00.000000,Great Britain,Great Britain,GB,66.39,108.29,82.51,56.19, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T22:30:00.000000,Great Britain,Great Britain,GB,63.18,104.34,83.68,56.23,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T22:35:00.000000,Great Britain,Great Britain,GB,63.18,104.35,83.68,56.23, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T22:40:00.000000,Great Britain,Great Britain,GB,63.18,104.35,83.68,56.23, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T22:45:00.000000,Great Britain,Great Britain,GB,63.22,104.41,83.66,56.18,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T22:50:00.000000,Great Britain,Great Britain,GB,63.22,104.4,83.67,56.18,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T22:55:00.000000,Great Britain,Great Britain,GB,63.22,104.41,83.67,56.18, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T23:00:00.000000,Great Britain,Great Britain,GB,66.24,108.35,82.75,54.08,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T23:05:00.000000,Great Britain,Great Britain,GB,66.23,108.34,82.75,54.08,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T23:10:00.000000,Great Britain,Great Britain,GB,66.23,108.34,82.75,54.08, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T23:15:00.000000,Great Britain,Great Britain,GB,66.25,108.37,82.75,54.04, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T23:20:00.000000,Great Britain,Great Britain,GB,66.24,108.36,82.75,54.04, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T23:25:00.000000,Great Britain,Great Britain,GB,66.24,108.36,82.75,54.04,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T23:30:00.000000,Great Britain,Great Britain,GB,59.58,99.94,84.52,55.1,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T23:35:00.000000,Great Britain,Great Britain,GB,59.58,99.94,84.52,55.1, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T23:40:00.000000,Great Britain,Great Britain,GB,59.58,99.94,84.52,55.1, nationalgrideso.com; elexon.co.uk,false,""
2025-07-05T23:45:00.000000,Great Britain,Great Britain,GB,59.82,100.24,84.47,55.04,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T23:50:00.000000,Great Britain,Great Britain,GB,59.82,100.24,84.47,55.04,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-05T23:55:00.000000,Great Britain,Great Britain,GB,59.82,100.24,84.47,55.04,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T00:00:00.000000,Great Britain,Great Britain,GB,58.57,98.62,84.72,55.15,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T00:05:00.000000,Great Britain,Great Britain,GB,58.57,98.62,84.72,55.15,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T00:10:00.000000,Great Britain,Great Britain,GB,58.57,98.62,84.72,55.15,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T00:15:00.000000,Great Britain,Great Britain,GB,58.6,98.66,84.71,55.12, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T00:20:00.000000,Great Britain,Great Britain,GB,58.6,98.66,84.71,55.12,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T00:25:00.000000,Great Britain,Great Britain,GB,58.6,98.66,84.71,55.12, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T00:30:00.000000,Great Britain,Great Britain,GB,56.39,96.24,85.25,55.63,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T00:35:00.000000,Great Britain,Great Britain,GB,56.4,96.24,85.25,55.62, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T00:40:00.000000,Great Britain,Great Britain,GB,56.4,96.24,85.25,55.62,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T00:45:00.000000,Great Britain,Great Britain,GB,56.34,96.17,85.26,55.63, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T00:50:00.000000,Great Britain,Great Britain,GB,56.33,96.17,85.26,55.63,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T00:55:00.000000,Great Britain,Great Britain,GB,56.33,96.17,85.26,55.64,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T01:00:00.000000,Great Britain,Great Britain,GB,60.39,101.7,84.24,53.91,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T01:05:00.000000,Great Britain,Great Britain,GB,60.4,101.71,84.23,53.91, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T01:10:00.000000,Great Britain,Great Britain,GB,60.4,101.71,84.23,53.91, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T01:15:00.000000,Great Britain,Great Britain,GB,60.37,101.69,84.24,53.9,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T01:20:00.000000,Great Britain,Great Britain,GB,60.37,101.68,84.24,53.9,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T01:25:00.000000,Great Britain,Great Britain,GB,60.37,101.68,84.24,53.91,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T01:30:00.000000,Great Britain,Great Britain,GB,62.74,104.82,83.54,52.59, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T01:35:00.000000,Great Britain,Great Britain,GB,62.74,104.82,83.54,52.59,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T01:40:00.000000,Great Britain,Great Britain,GB,62.74,104.82,83.54,52.59, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T01:45:00.000000,Great Britain,Great Britain,GB,62.83,104.94,83.52,52.53, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T01:50:00.000000,Great Britain,Great Britain,GB,62.82,104.94,83.52,52.53,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T01:55:00.000000,Great Britain,Great Britain,GB,62.82,104.94,83.52,52.53,elexon.co.uk;  nationalgrideso.com,false,""
