"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"07/01/2025 19:30 - 07/01/2025 20:00","CTA|NIE","N/A","N/A"
"07/01/2025 20:00 - 07/01/2025 20:30","CTA|NIE","1366.00","N/A"
"07/01/2025 20:30 - 07/01/2025 21:00","CTA|NIE","1309.00","N/A"
"07/01/2025 21:00 - 07/01/2025 21:30","CTA|NIE","1251.00","N/A"
"07/01/2025 21:30 - 07/01/2025 22:00","CTA|NIE","1210.00","N/A"
"07/01/2025 22:00 - 07/01/2025 22:30","CTA|NIE","N/A","N/A"
"07/01/2025 22:30 - 07/01/2025 23:00","CTA|NIE","N/A","N/A"
"07/01/2025 23:00 - 07/01/2025 23:30","CTA|NIE","1094.00","N/A"
"07/01/2025 23:30 - 08/01/2025 00:00","CTA|NIE","1035.00","N/A"
"08/01/2025 00:00 - 08/01/2025 00:30","CTA|NIE","984.00","N/A"
"08/01/2025 00:30 - 08/01/2025 01:00","CTA|NIE","919.00","N/A"
"08/01/2025 01:00 - 08/01/2025 01:30","CTA|NIE","849.00","N/A"
"08/01/2025 01:30 - 08/01/2025 02:00","CTA|NIE","792.00","N/A"
"08/01/2025 02:00 - 08/01/2025 02:30","CTA|NIE","750.00","N/A"
"08/01/2025 02:30 - 08/01/2025 03:00","CTA|NIE","723.00","N/A"
"08/01/2025 03:00 - 08/01/2025 03:30","CTA|NIE","709.00","N/A"
"08/01/2025 03:30 - 08/01/2025 04:00","CTA|NIE","731.00","N/A"
"08/01/2025 04:00 - 08/01/2025 04:30","CTA|NIE","717.00","N/A"
"08/01/2025 04:30 - 08/01/2025 05:00","CTA|NIE","711.00","N/A"
"08/01/2025 05:00 - 08/01/2025 05:30","CTA|NIE","699.00","N/A"
"08/01/2025 05:30 - 08/01/2025 06:00","CTA|NIE","701.00","N/A"
"08/01/2025 06:00 - 08/01/2025 06:30","CTA|NIE","695.00","N/A"
"08/01/2025 06:30 - 08/01/2025 07:00","CTA|NIE","698.00","N/A"
"08/01/2025 07:00 - 08/01/2025 07:30","CTA|NIE","N/A","N/A"
"08/01/2025 07:30 - 08/01/2025 08:00","CTA|NIE","N/A","N/A"
"08/01/2025 08:00 - 08/01/2025 08:30","CTA|NIE","787.00","N/A"
"08/01/2025 08:30 - 08/01/2025 09:00","CTA|NIE","877.00","N/A"
"08/01/2025 09:00 - 08/01/2025 09:30","CTA|NIE","992.00","N/A"
"08/01/2025 09:30 - 08/01/2025 10:00","CTA|NIE","1122.00","N/A"
"08/01/2025 10:00 - 08/01/2025 10:30","CTA|NIE","1209.00","N/A"
"08/01/2025 10:30 - 08/01/2025 11:00","CTA|NIE","1243.00","N/A"
"08/01/2025 11:00 - 08/01/2025 11:30","CTA|NIE","1266.00","N/A"
"08/01/2025 11:30 - 08/01/2025 12:00","CTA|NIE","1316.00","N/A"
"08/01/2025 12:00 - 08/01/2025 12:30","CTA|NIE","1330.00","N/A"
"08/01/2025 12:30 - 08/01/2025 13:00","CTA|NIE","1329.00","N/A"
"08/01/2025 13:00 - 08/01/2025 13:30","CTA|NIE","1337.00","N/A"
"08/01/2025 13:30 - 08/01/2025 14:00","CTA|NIE","1330.00","N/A"
"08/01/2025 14:00 - 08/01/2025 14:30","CTA|NIE","1332.00","N/A"
"08/01/2025 14:30 - 08/01/2025 15:00","CTA|NIE","1339.00","N/A"
"08/01/2025 15:00 - 08/01/2025 15:30","CTA|NIE","1334.00","N/A"
"08/01/2025 15:30 - 08/01/2025 16:00","CTA|NIE","1303.00","N/A"
"08/01/2025 16:00 - 08/01/2025 16:30","CTA|NIE","1297.00","N/A"
"08/01/2025 16:30 - 08/01/2025 17:00","CTA|NIE","1281.00","N/A"
"08/01/2025 17:00 - 08/01/2025 17:30","CTA|NIE","1276.00","N/A"
"08/01/2025 17:30 - 08/01/2025 18:00","CTA|NIE","1293.00","N/A"
"08/01/2025 18:00 - 08/01/2025 18:30","CTA|NIE","1319.00","N/A"
"08/01/2025 18:30 - 08/01/2025 19:00","CTA|NIE","1382.00","N/A"
"08/01/2025 19:00 - 08/01/2025 19:30","CTA|NIE","1470.00","N/A"
"08/01/2025 19:30 - 08/01/2025 20:00","CTA|NIE","1486.00","N/A"
"08/01/2025 20:00 - 08/01/2025 20:30","CTA|NIE","1451.00","N/A"
"08/01/2025 20:30 - 08/01/2025 21:00","CTA|NIE","1390.00","N/A"
"08/01/2025 21:00 - 08/01/2025 21:30","CTA|NIE","1335.00","N/A"
"08/01/2025 21:30 - 08/01/2025 22:00","CTA|NIE","1295.00","N/A"
"08/01/2025 22:00 - 08/01/2025 22:30","CTA|NIE","1242.00","N/A"
"08/01/2025 22:30 - 08/01/2025 23:00","CTA|NIE","1204.00","N/A"
"08/01/2025 23:00 - 08/01/2025 23:30","CTA|NIE","1169.00","N/A"
"08/01/2025 23:30 - 09/01/2025 00:00","CTA|NIE","1094.00","N/A"
"09/01/2025 00:00 - 09/01/2025 00:30","CTA|NIE","1029.00","N/A"
"09/01/2025 00:30 - 09/01/2025 01:00","CTA|NIE","966.00","N/A"
"09/01/2025 01:00 - 09/01/2025 01:30","CTA|NIE","897.00","N/A"
"09/01/2025 01:30 - 09/01/2025 02:00","CTA|NIE","832.00","N/A"
"09/01/2025 02:00 - 09/01/2025 02:30","CTA|NIE","784.00","N/A"
"09/01/2025 02:30 - 09/01/2025 03:00","CTA|NIE","747.00","N/A"
"09/01/2025 03:00 - 09/01/2025 03:30","CTA|NIE","728.00","N/A"
"09/01/2025 03:30 - 09/01/2025 04:00","CTA|NIE","750.00","N/A"
"09/01/2025 04:00 - 09/01/2025 04:30","CTA|NIE","734.00","N/A"
"09/01/2025 04:30 - 09/01/2025 05:00","CTA|NIE","730.00","N/A"
"09/01/2025 05:00 - 09/01/2025 05:30","CTA|NIE","714.00","N/A"
"09/01/2025 05:30 - 09/01/2025 06:00","CTA|NIE","710.00","N/A"
"09/01/2025 06:00 - 09/01/2025 06:30","CTA|NIE","707.00","N/A"
"09/01/2025 06:30 - 09/01/2025 07:00","CTA|NIE","711.00","N/A"
"09/01/2025 07:00 - 09/01/2025 07:30","CTA|NIE","719.00","N/A"
"09/01/2025 07:30 - 09/01/2025 08:00","CTA|NIE","744.00","N/A"
"09/01/2025 08:00 - 09/01/2025 08:30","CTA|NIE","792.00","N/A"
"09/01/2025 08:30 - 09/01/2025 09:00","CTA|NIE","887.00","N/A"
"09/01/2025 09:00 - 09/01/2025 09:30","CTA|NIE","985.00","N/A"
"09/01/2025 09:30 - 09/01/2025 10:00","CTA|NIE","1112.00","N/A"
"09/01/2025 10:00 - 09/01/2025 10:30","CTA|NIE","1197.00","N/A"
"09/01/2025 10:30 - 09/01/2025 11:00","CTA|NIE","1233.00","N/A"
"09/01/2025 11:00 - 09/01/2025 11:30","CTA|NIE","1260.00","N/A"
"09/01/2025 11:30 - 09/01/2025 12:00","CTA|NIE","1307.00","N/A"
"09/01/2025 12:00 - 09/01/2025 12:30","CTA|NIE","1311.00","N/A"
"09/01/2025 12:30 - 09/01/2025 13:00","CTA|NIE","1309.00","N/A"
"09/01/2025 13:00 - 09/01/2025 13:30","CTA|NIE","1308.00","N/A"
"09/01/2025 13:30 - 09/01/2025 14:00","CTA|NIE","1287.00","N/A"
"09/01/2025 14:00 - 09/01/2025 14:30","CTA|NIE","1286.00","N/A"
"09/01/2025 14:30 - 09/01/2025 15:00","CTA|NIE","1277.00","N/A"
"09/01/2025 15:00 - 09/01/2025 15:30","CTA|NIE","N/A","N/A"
"09/01/2025 15:30 - 09/01/2025 16:00","CTA|NIE","N/A","N/A"
"09/01/2025 16:00 - 09/01/2025 16:30","CTA|NIE","N/A","N/A"
"09/01/2025 16:30 - 09/01/2025 17:00","CTA|NIE","N/A","N/A"
"09/01/2025 17:00 - 09/01/2025 17:30","CTA|NIE","N/A","N/A"
"09/01/2025 17:30 - 09/01/2025 18:00","CTA|NIE","N/A","N/A"
"09/01/2025 18:00 - 09/01/2025 18:30","CTA|NIE","N/A","N/A"
"09/01/2025 18:30 - 09/01/2025 19:00","CTA|NIE","N/A","N/A"
"09/01/2025 19:00 - 09/01/2025 19:30","CTA|NIE","N/A","N/A"
"09/01/2025 19:30 - 09/01/2025 20:00","CTA|NIE","N/A","N/A"
"09/01/2025 20:00 - 09/01/2025 20:30","CTA|NIE","N/A","N/A"
"09/01/2025 20:30 - 09/01/2025 21:00","CTA|NIE","N/A","N/A"
"09/01/2025 21:00 - 09/01/2025 21:30","CTA|NIE","N/A","N/A"
"09/01/2025 21:30 - 09/01/2025 22:00","CTA|NIE","N/A","N/A"
"09/01/2025 22:00 - 09/01/2025 22:30","CTA|NIE","N/A","N/A"
"09/01/2025 22:30 - 09/01/2025 23:00","CTA|NIE","N/A","N/A"
"09/01/2025 23:00 - 09/01/2025 23:30","CTA|NIE","N/A","N/A"
"09/01/2025 23:30 - 10/01/2025 00:00","CTA|NIE","N/A","N/A"
"10/01/2025 00:00 - 10/01/2025 00:30","CTA|NIE","N/A","N/A"
"10/01/2025 00:30 - 10/01/2025 01:00","CTA|NIE","N/A","N/A"
"10/01/2025 01:00 - 10/01/2025 01:30","CTA|NIE","N/A","N/A"
"10/01/2025 01:30 - 10/01/2025 02:00","CTA|NIE","N/A","N/A"
"10/01/2025 02:00 - 10/01/2025 02:30","CTA|NIE","N/A","N/A"
"10/01/2025 02:30 - 10/01/2025 03:00","CTA|NIE","N/A","N/A"
"10/01/2025 03:00 - 10/01/2025 03:30","CTA|NIE","N/A","N/A"
"10/01/2025 03:30 - 10/01/2025 04:00","CTA|NIE","N/A","N/A"
"10/01/2025 04:00 - 10/01/2025 04:30","CTA|NIE","N/A","N/A"
"10/01/2025 04:30 - 10/01/2025 05:00","CTA|NIE","N/A","N/A"
"10/01/2025 05:00 - 10/01/2025 05:30","CTA|NIE","N/A","N/A"
"10/01/2025 05:30 - 10/01/2025 06:00","CTA|NIE","N/A","N/A"
"10/01/2025 06:00 - 10/01/2025 06:30","CTA|NIE","N/A","N/A"
"10/01/2025 06:30 - 10/01/2025 07:00","CTA|NIE","N/A","N/A"
"10/01/2025 07:00 - 10/01/2025 07:30","CTA|NIE","N/A","N/A"
"10/01/2025 07:30 - 10/01/2025 08:00","CTA|NIE","N/A","N/A"
"10/01/2025 08:00 - 10/01/2025 08:30","CTA|NIE","N/A","N/A"
"10/01/2025 08:30 - 10/01/2025 09:00","CTA|NIE","N/A","N/A"
"10/01/2025 09:00 - 10/01/2025 09:30","CTA|NIE","N/A","N/A"
"10/01/2025 09:30 - 10/01/2025 10:00","CTA|NIE","N/A","N/A"
"10/01/2025 10:00 - 10/01/2025 10:30","CTA|NIE","N/A","N/A"
"10/01/2025 10:30 - 10/01/2025 11:00","CTA|NIE","N/A","N/A"
"10/01/2025 11:00 - 10/01/2025 11:30","CTA|NIE","N/A","N/A"
"10/01/2025 11:30 - 10/01/2025 12:00","CTA|NIE","N/A","N/A"
"10/01/2025 12:00 - 10/01/2025 12:30","CTA|NIE","N/A","N/A"
"10/01/2025 12:30 - 10/01/2025 13:00","CTA|NIE","N/A","N/A"
"10/01/2025 13:00 - 10/01/2025 13:30","CTA|NIE","N/A","N/A"
"10/01/2025 13:30 - 10/01/2025 14:00","CTA|NIE","N/A","N/A"
"10/01/2025 14:00 - 10/01/2025 14:30","CTA|NIE","N/A","N/A"
"10/01/2025 14:30 - 10/01/2025 15:00","CTA|NIE","N/A","N/A"
"10/01/2025 15:00 - 10/01/2025 15:30","CTA|NIE","N/A","N/A"
"10/01/2025 15:30 - 10/01/2025 16:00","CTA|NIE","N/A","N/A"
"10/01/2025 16:00 - 10/01/2025 16:30","CTA|NIE","N/A","N/A"
"10/01/2025 16:30 - 10/01/2025 17:00","CTA|NIE","N/A","N/A"
"10/01/2025 17:00 - 10/01/2025 17:30","CTA|NIE","N/A","N/A"
"10/01/2025 17:30 - 10/01/2025 18:00","CTA|NIE","N/A","N/A"
"10/01/2025 18:00 - 10/01/2025 18:30","CTA|NIE","N/A","N/A"
"10/01/2025 18:30 - 10/01/2025 19:00","CTA|NIE","N/A","N/A"
"10/01/2025 19:00 - 10/01/2025 19:30","CTA|NIE","N/A","N/A"
"10/01/2025 19:30 - 10/01/2025 20:00","CTA|NIE","N/A","N/A"
"10/01/2025 20:00 - 10/01/2025 20:30","CTA|NIE","N/A","N/A"
"10/01/2025 20:30 - 10/01/2025 21:00","CTA|NIE","N/A","N/A"
"10/01/2025 21:00 - 10/01/2025 21:30","CTA|NIE","N/A","N/A"
"10/01/2025 21:30 - 10/01/2025 22:00","CTA|NIE","N/A","N/A"
"10/01/2025 22:00 - 10/01/2025 22:30","CTA|NIE","N/A","N/A"
"10/01/2025 22:30 - 10/01/2025 23:00","CTA|NIE","N/A","N/A"
"10/01/2025 23:00 - 10/01/2025 23:30","CTA|NIE","N/A","N/A"
"10/01/2025 23:30 - 11/01/2025 00:00","CTA|NIE","N/A","N/A"
"11/01/2025 00:00 - 11/01/2025 00:30","CTA|NIE","N/A","N/A"
"11/01/2025 00:30 - 11/01/2025 01:00","CTA|NIE","N/A","N/A"
"11/01/2025 01:00 - 11/01/2025 01:30","CTA|NIE","N/A","N/A"
"11/01/2025 01:30 - 11/01/2025 02:00","CTA|NIE","N/A","N/A"
"11/01/2025 02:00 - 11/01/2025 02:30","CTA|NIE","N/A","N/A"
"11/01/2025 02:30 - 11/01/2025 03:00","CTA|NIE","N/A","N/A"
"11/01/2025 03:00 - 11/01/2025 03:30","CTA|NIE","N/A","N/A"
"11/01/2025 03:30 - 11/01/2025 04:00","CTA|NIE","N/A","N/A"
"11/01/2025 04:00 - 11/01/2025 04:30","CTA|NIE","N/A","N/A"
"11/01/2025 04:30 - 11/01/2025 05:00","CTA|NIE","N/A","N/A"
"11/01/2025 05:00 - 11/01/2025 05:30","CTA|NIE","N/A","N/A"
"11/01/2025 05:30 - 11/01/2025 06:00","CTA|NIE","N/A","N/A"
"11/01/2025 06:00 - 11/01/2025 06:30","CTA|NIE","N/A","N/A"
"11/01/2025 06:30 - 11/01/2025 07:00","CTA|NIE","N/A","N/A"
"11/01/2025 07:00 - 11/01/2025 07:30","CTA|NIE","N/A","N/A"
"11/01/2025 07:30 - 11/01/2025 08:00","CTA|NIE","N/A","N/A"
"11/01/2025 08:00 - 11/01/2025 08:30","CTA|NIE","N/A","N/A"
"11/01/2025 08:30 - 11/01/2025 09:00","CTA|NIE","N/A","N/A"
"11/01/2025 09:00 - 11/01/2025 09:30","CTA|NIE","N/A","N/A"
"11/01/2025 09:30 - 11/01/2025 10:00","CTA|NIE","N/A","N/A"
"11/01/2025 10:00 - 11/01/2025 10:30","CTA|NIE","N/A","N/A"
"11/01/2025 10:30 - 11/01/2025 11:00","CTA|NIE","N/A","N/A"
"11/01/2025 11:00 - 11/01/2025 11:30","CTA|NIE","N/A","N/A"
"11/01/2025 11:30 - 11/01/2025 12:00","CTA|NIE","N/A","N/A"
"11/01/2025 12:00 - 11/01/2025 12:30","CTA|NIE","N/A","N/A"
"11/01/2025 12:30 - 11/01/2025 13:00","CTA|NIE","N/A","N/A"
"11/01/2025 13:00 - 11/01/2025 13:30","CTA|NIE","N/A","N/A"
"11/01/2025 13:30 - 11/01/2025 14:00","CTA|NIE","N/A","N/A"
"11/01/2025 14:00 - 11/01/2025 14:30","CTA|NIE","N/A","N/A"
"11/01/2025 14:30 - 11/01/2025 15:00","CTA|NIE","N/A","N/A"
"11/01/2025 15:00 - 11/01/2025 15:30","CTA|NIE","N/A","N/A"
"11/01/2025 15:30 - 11/01/2025 16:00","CTA|NIE","N/A","N/A"
"11/01/2025 16:00 - 11/01/2025 16:30","CTA|NIE","N/A","N/A"
"11/01/2025 16:30 - 11/01/2025 17:00","CTA|NIE","N/A","N/A"
"11/01/2025 17:00 - 11/01/2025 17:30","CTA|NIE","N/A","N/A"
"11/01/2025 17:30 - 11/01/2025 18:00","CTA|NIE","N/A","N/A"
"11/01/2025 18:00 - 11/01/2025 18:30","CTA|NIE","N/A","N/A"
"11/01/2025 18:30 - 11/01/2025 19:00","CTA|NIE","N/A","N/A"
"11/01/2025 19:00 - 11/01/2025 19:30","CTA|NIE","N/A","N/A"
"11/01/2025 19:30 - 11/01/2025 20:00","CTA|NIE","N/A","N/A"
"11/01/2025 20:00 - 11/01/2025 20:30","CTA|NIE","N/A","N/A"
"11/01/2025 20:30 - 11/01/2025 21:00","CTA|NIE","N/A","N/A"
"11/01/2025 21:00 - 11/01/2025 21:30","CTA|NIE","N/A","N/A"
"11/01/2025 21:30 - 11/01/2025 22:00","CTA|NIE","N/A","N/A"
"11/01/2025 22:00 - 11/01/2025 22:30","CTA|NIE","N/A","N/A"
"11/01/2025 22:30 - 11/01/2025 23:00","CTA|NIE","N/A","N/A"
"11/01/2025 23:00 - 11/01/2025 23:30","CTA|NIE","N/A","N/A"
"11/01/2025 23:30 - 12/01/2025 00:00","CTA|NIE","N/A","N/A"
"12/01/2025 00:00 - 12/01/2025 00:30","CTA|NIE","N/A","N/A"
"12/01/2025 00:30 - 12/01/2025 01:00","CTA|NIE","N/A","N/A"
"12/01/2025 01:00 - 12/01/2025 01:30","CTA|NIE","N/A","N/A"
"12/01/2025 01:30 - 12/01/2025 02:00","CTA|NIE","N/A","N/A"
"12/01/2025 02:00 - 12/01/2025 02:30","CTA|NIE","N/A","N/A"
"12/01/2025 02:30 - 12/01/2025 03:00","CTA|NIE","N/A","N/A"
"12/01/2025 03:00 - 12/01/2025 03:30","CTA|NIE","N/A","N/A"
"12/01/2025 03:30 - 12/01/2025 04:00","CTA|NIE","N/A","N/A"
"12/01/2025 04:00 - 12/01/2025 04:30","CTA|NIE","N/A","N/A"
"12/01/2025 04:30 - 12/01/2025 05:00","CTA|NIE","N/A","N/A"
"12/01/2025 05:00 - 12/01/2025 05:30","CTA|NIE","N/A","N/A"
"12/01/2025 05:30 - 12/01/2025 06:00","CTA|NIE","N/A","N/A"
"12/01/2025 06:00 - 12/01/2025 06:30","CTA|NIE","N/A","N/A"
"12/01/2025 06:30 - 12/01/2025 07:00","CTA|NIE","N/A","N/A"
"12/01/2025 07:00 - 12/01/2025 07:30","CTA|NIE","N/A","N/A"
"12/01/2025 07:30 - 12/01/2025 08:00","CTA|NIE","N/A","N/A"
"12/01/2025 08:00 - 12/01/2025 08:30","CTA|NIE","N/A","N/A"
"12/01/2025 08:30 - 12/01/2025 09:00","CTA|NIE","N/A","N/A"
"12/01/2025 09:00 - 12/01/2025 09:30","CTA|NIE","N/A","N/A"
"12/01/2025 09:30 - 12/01/2025 10:00","CTA|NIE","N/A","N/A"
"12/01/2025 10:00 - 12/01/2025 10:30","CTA|NIE","N/A","N/A"
"12/01/2025 10:30 - 12/01/2025 11:00","CTA|NIE","N/A","N/A"
"12/01/2025 11:00 - 12/01/2025 11:30","CTA|NIE","N/A","N/A"
"12/01/2025 11:30 - 12/01/2025 12:00","CTA|NIE","N/A","N/A"
"12/01/2025 12:00 - 12/01/2025 12:30","CTA|NIE","N/A","N/A"
"12/01/2025 12:30 - 12/01/2025 13:00","CTA|NIE","N/A","N/A"
"12/01/2025 13:00 - 12/01/2025 13:30","CTA|NIE","N/A","N/A"
"12/01/2025 13:30 - 12/01/2025 14:00","CTA|NIE","N/A","N/A"
"12/01/2025 14:00 - 12/01/2025 14:30","CTA|NIE","N/A","N/A"
"12/01/2025 14:30 - 12/01/2025 15:00","CTA|NIE","N/A","N/A"
"12/01/2025 15:00 - 12/01/2025 15:30","CTA|NIE","N/A","N/A"
"12/01/2025 15:30 - 12/01/2025 16:00","CTA|NIE","N/A","N/A"
"12/01/2025 16:00 - 12/01/2025 16:30","CTA|NIE","N/A","N/A"
"12/01/2025 16:30 - 12/01/2025 17:00","CTA|NIE","N/A","N/A"
"12/01/2025 17:00 - 12/01/2025 17:30","CTA|NIE","N/A","N/A"
"12/01/2025 17:30 - 12/01/2025 18:00","CTA|NIE","N/A","N/A"
"12/01/2025 18:00 - 12/01/2025 18:30","CTA|NIE","N/A","N/A"
"12/01/2025 18:30 - 12/01/2025 19:00","CTA|NIE","N/A","N/A"
"12/01/2025 19:00 - 12/01/2025 19:30","CTA|NIE","N/A","N/A"
"12/01/2025 19:30 - 12/01/2025 20:00","CTA|NIE","N/A","N/A"
"12/01/2025 20:00 - 12/01/2025 20:30","CTA|NIE","N/A","N/A"
"12/01/2025 20:30 - 12/01/2025 21:00","CTA|NIE","N/A","N/A"
"12/01/2025 21:00 - 12/01/2025 21:30","CTA|NIE","N/A","N/A"
"12/01/2025 21:30 - 12/01/2025 22:00","CTA|NIE","N/A","N/A"
"12/01/2025 22:00 - 12/01/2025 22:30","CTA|NIE","N/A","N/A"
"12/01/2025 22:30 - 12/01/2025 23:00","CTA|NIE","N/A","N/A"
"12/01/2025 23:00 - 12/01/2025 23:30","CTA|NIE","N/A","N/A"
"12/01/2025 23:30 - 13/01/2025 00:00","CTA|NIE","N/A","N/A"
"13/01/2025 00:00 - 13/01/2025 00:30","CTA|NIE","N/A","N/A"
"13/01/2025 00:30 - 13/01/2025 01:00","CTA|NIE","N/A","N/A"
"13/01/2025 01:00 - 13/01/2025 01:30","CTA|NIE","N/A","N/A"
"13/01/2025 01:30 - 13/01/2025 02:00","CTA|NIE","N/A","N/A"
"13/01/2025 02:00 - 13/01/2025 02:30","CTA|NIE","N/A","N/A"
"13/01/2025 02:30 - 13/01/2025 03:00","CTA|NIE","N/A","N/A"
"13/01/2025 03:00 - 13/01/2025 03:30","CTA|NIE","N/A","N/A"
"13/01/2025 03:30 - 13/01/2025 04:00","CTA|NIE","N/A","N/A"
"13/01/2025 04:00 - 13/01/2025 04:30","CTA|NIE","N/A","N/A"
"13/01/2025 04:30 - 13/01/2025 05:00","CTA|NIE","N/A","N/A"
"13/01/2025 05:00 - 13/01/2025 05:30","CTA|NIE","N/A","N/A"
"13/01/2025 05:30 - 13/01/2025 06:00","CTA|NIE","N/A","N/A"
"13/01/2025 06:00 - 13/01/2025 06:30","CTA|NIE","N/A","N/A"
"13/01/2025 06:30 - 13/01/2025 07:00","CTA|NIE","N/A","N/A"
"13/01/2025 07:00 - 13/01/2025 07:30","CTA|NIE","N/A","N/A"
"13/01/2025 07:30 - 13/01/2025 08:00","CTA|NIE","N/A","N/A"
"13/01/2025 08:00 - 13/01/2025 08:30","CTA|NIE","N/A","N/A"
"13/01/2025 08:30 - 13/01/2025 09:00","CTA|NIE","N/A","N/A"
"13/01/2025 09:00 - 13/01/2025 09:30","CTA|NIE","N/A","N/A"
"13/01/2025 09:30 - 13/01/2025 10:00","CTA|NIE","N/A","N/A"
"13/01/2025 10:00 - 13/01/2025 10:30","CTA|NIE","N/A","N/A"
"13/01/2025 10:30 - 13/01/2025 11:00","CTA|NIE","N/A","N/A"
"13/01/2025 11:00 - 13/01/2025 11:30","CTA|NIE","N/A","N/A"
"13/01/2025 11:30 - 13/01/2025 12:00","CTA|NIE","N/A","N/A"
"13/01/2025 12:00 - 13/01/2025 12:30","CTA|NIE","N/A","N/A"
"13/01/2025 12:30 - 13/01/2025 13:00","CTA|NIE","N/A","N/A"
"13/01/2025 13:00 - 13/01/2025 13:30","CTA|NIE","N/A","N/A"
"13/01/2025 13:30 - 13/01/2025 14:00","CTA|NIE","N/A","N/A"
"13/01/2025 14:00 - 13/01/2025 14:30","CTA|NIE","N/A","N/A"
"13/01/2025 14:30 - 13/01/2025 15:00","CTA|NIE","N/A","N/A"
"13/01/2025 15:00 - 13/01/2025 15:30","CTA|NIE","N/A","N/A"
"13/01/2025 15:30 - 13/01/2025 16:00","CTA|NIE","N/A","N/A"
"13/01/2025 16:00 - 13/01/2025 16:30","CTA|NIE","N/A","N/A"
"13/01/2025 16:30 - 13/01/2025 17:00","CTA|NIE","N/A","N/A"
"13/01/2025 17:00 - 13/01/2025 17:30","CTA|NIE","N/A","N/A"
"13/01/2025 17:30 - 13/01/2025 18:00","CTA|NIE","N/A","N/A"
"13/01/2025 18:00 - 13/01/2025 18:30","CTA|NIE","N/A","N/A"
"13/01/2025 18:30 - 13/01/2025 19:00","CTA|NIE","N/A","N/A"
"13/01/2025 19:00 - 13/01/2025 19:30","CTA|NIE","N/A","N/A"
"13/01/2025 19:30 - 13/01/2025 20:00","CTA|NIE","N/A","N/A"
"13/01/2025 20:00 - 13/01/2025 20:30","CTA|NIE","N/A","N/A"
"13/01/2025 20:30 - 13/01/2025 21:00","CTA|NIE","N/A","N/A"
"13/01/2025 21:00 - 13/01/2025 21:30","CTA|NIE","N/A","N/A"
"13/01/2025 21:30 - 13/01/2025 22:00","CTA|NIE","N/A","N/A"
"13/01/2025 22:00 - 13/01/2025 22:30","CTA|NIE","N/A","N/A"
"13/01/2025 22:30 - 13/01/2025 23:00","CTA|NIE","N/A","N/A"
"13/01/2025 23:00 - 13/01/2025 23:30","CTA|NIE","N/A","N/A"
"13/01/2025 23:30 - 14/01/2025 00:00","CTA|NIE","N/A","N/A"
"14/01/2025 00:00 - 14/01/2025 00:30","CTA|NIE","N/A","N/A"
"14/01/2025 00:30 - 14/01/2025 01:00","CTA|NIE","N/A","N/A"
"14/01/2025 01:00 - 14/01/2025 01:30","CTA|NIE","N/A","N/A"
"14/01/2025 01:30 - 14/01/2025 02:00","CTA|NIE","N/A","N/A"
"14/01/2025 02:00 - 14/01/2025 02:30","CTA|NIE","N/A","N/A"
"14/01/2025 02:30 - 14/01/2025 03:00","CTA|NIE","N/A","N/A"
"14/01/2025 03:00 - 14/01/2025 03:30","CTA|NIE","N/A","N/A"
"14/01/2025 03:30 - 14/01/2025 04:00","CTA|NIE","N/A","N/A"
"14/01/2025 04:00 - 14/01/2025 04:30","CTA|NIE","N/A","N/A"
"14/01/2025 04:30 - 14/01/2025 05:00","CTA|NIE","N/A","N/A"
"14/01/2025 05:00 - 14/01/2025 05:30","CTA|NIE","N/A","N/A"
"14/01/2025 05:30 - 14/01/2025 06:00","CTA|NIE","N/A","N/A"
"14/01/2025 06:00 - 14/01/2025 06:30","CTA|NIE","N/A","N/A"
"14/01/2025 06:30 - 14/01/2025 07:00","CTA|NIE","N/A","N/A"
"14/01/2025 07:00 - 14/01/2025 07:30","CTA|NIE","N/A","N/A"
"14/01/2025 07:30 - 14/01/2025 08:00","CTA|NIE","N/A","N/A"
"14/01/2025 08:00 - 14/01/2025 08:30","CTA|NIE","N/A","N/A"
"14/01/2025 08:30 - 14/01/2025 09:00","CTA|NIE","N/A","N/A"
"14/01/2025 09:00 - 14/01/2025 09:30","CTA|NIE","N/A","N/A"
"14/01/2025 09:30 - 14/01/2025 10:00","CTA|NIE","N/A","N/A"
"14/01/2025 10:00 - 14/01/2025 10:30","CTA|NIE","N/A","N/A"
"14/01/2025 10:30 - 14/01/2025 11:00","CTA|NIE","N/A","N/A"
"14/01/2025 11:00 - 14/01/2025 11:30","CTA|NIE","N/A","N/A"
"14/01/2025 11:30 - 14/01/2025 12:00","CTA|NIE","N/A","N/A"
"14/01/2025 12:00 - 14/01/2025 12:30","CTA|NIE","N/A","N/A"
"14/01/2025 12:30 - 14/01/2025 13:00","CTA|NIE","N/A","N/A"
"14/01/2025 13:00 - 14/01/2025 13:30","CTA|NIE","N/A","N/A"
"14/01/2025 13:30 - 14/01/2025 14:00","CTA|NIE","N/A","N/A"
"14/01/2025 14:00 - 14/01/2025 14:30","CTA|NIE","N/A","N/A"
"14/01/2025 14:30 - 14/01/2025 15:00","CTA|NIE","N/A","N/A"
"14/01/2025 15:00 - 14/01/2025 15:30","CTA|NIE","N/A","N/A"
"14/01/2025 15:30 - 14/01/2025 16:00","CTA|NIE","N/A","N/A"
"14/01/2025 16:00 - 14/01/2025 16:30","CTA|NIE","N/A","N/A"
"14/01/2025 16:30 - 14/01/2025 17:00","CTA|NIE","N/A","N/A"
